athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
41BAZ29F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
55F635D4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8F6821AA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4Z97YBFC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3AZB5F6C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
51A8D1FZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
86B42AZB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9F53YZ36,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2F2Y7DC1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
8648DYBB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
234FD854,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A153Y883,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ZD1Y5CC4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5889DAZ1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FY1297Y9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F892Z926,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B3FC92Z5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1B1425ZA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1Y47A5F8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
75F5C219,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
727128DY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
15C56FZC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2BYC1CCA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7F77D48C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2YD28121,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D35FD46B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8YD68985,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3Y928A98,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2A5A24FY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8AAY3456,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9ZZ8D6B3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
756F36A1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y9A92526,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
83B3D949,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8C5CAF19,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7F182C7Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5148A1F7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
59A32865,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
39CC3475,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F6B67YC1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y6Y62CDZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D56YDA1Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B3852345,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F82AZ2AC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
