athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
4DFZY115,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
67D6F9CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7Y5ZB59D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
6AB6ZFY4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B24YZBF3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5Z16C73F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D17869DA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7A43B3FC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AY5434CF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7Z62ZA7C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,2,1
2D17ZD25,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
262C6FZ7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5AB385Y6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BCACYFZ2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
57C89ZCY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
4ABA9854,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CZ47727Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
6694678F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2894FC37,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4CY5DF2A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZZ1Y5A84,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
9C3A86D7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C9128F39,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,3,3
64AY4F19,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CZD4D85B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C4D91279,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
517CZ3CA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BFBFAD84,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
23512ADB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
79F85CY9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F42A5YCA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YY2ZF11Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CA66FA95,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
71CD1982,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A77CZF9A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
823382B6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
7Z797D8Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
16ZACYC6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F267A176,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
DFC83DY8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
273Z3245,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZZC66DYY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
848CZ656,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z13B5B4C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Y316C465,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Y49C5215,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4547C1Z6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Y852F1A9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F7B42C9B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
424Z59ZF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C877ACZ4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A96A28A5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D9Y37Y49,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
854ZB751,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B6D81D24,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZYF1467F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
9498546D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
883CZCB5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B6B53Z89,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F25ZCB93,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4C43DC5C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
74YZ5FA8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
63ZF6F36,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C63D6C4C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A6AYDZ24,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
8BF35282,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7C925571,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A27Y8566,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
FAYFA959,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
732CD52C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
1Y9432FD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
38F21ZAB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,2,2
C1YAY77Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3C14888A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
25A1F288,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YCZZ44F9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4ZZ5Z2FF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z192Y3B2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4Y88F96Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F1ZB9DAF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B2Y6A5Z5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZD18ZA2Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
B8Y575F8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A3C63F4D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
686Y7182,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
45411DDB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
1F6Z94C2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C4YB14FB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YA46YZBY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B5ZC3526,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3436YD3Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
