athlete_id,data_Dorsal entregado,data_LICENCIA,data_Licencia,data_MEDALLA,data_TALLA,data_TIEMPO ESTIMADO,data_Teléfono emergencia,data_birthdate,data_club,data_document,data_e-mail,data_gender,data_name,data_nationality,data_pais,data_phone,data_statusNote,data_surname,event_id,issue_id,race_id,event_std
bb5bb51d-c2d4-5e39-aaf5-59ab46ade998,,,,,,,,,,,,,,,,,,,independiente,74e22f50-28b4-11f0-bf70-b34fa43d9c52,78a14be0-36cc-4ce4-bb5a-b81744a7390e,independiente
bb5bb51d-c2d4-5e39-aaf5-59ab46ade998,,,,,,,,,,,,,,,,,,,independiente,74e22f50-28b4-11f0-bf70-b34fa43d9c52,78a14be0-36cc-4ce4-bb5a-b81744a7390e,independiente
5730,,,,,,,,,,,,,,,,,,,independiente,1042bde0-1503-11f0-99cc-33fc8010f1a8,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
5730,,,,,,,,,,,,,,,,,,,independiente,1042bde0-1503-11f0-99cc-33fc8010f1a8,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
5731,,,,,,,,,,,,,,,,,,,independiente,1a956950-1503-11f0-99cc-33fc8010f1a8,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
5731,,,,,,,,,,,,,,,,,,,independiente,1a956950-1503-11f0-99cc-33fc8010f1a8,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
3e5eed73-5e29-5af4-bcf7-a6b976a441b1,,,,,,,,,,,,,,,,,,,independiente,b1fffa60-12bc-11f0-916d-9587941d0190,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
3e5eed73-5e29-5af4-bcf7-a6b976a441b1,,,,,,,,,,,,,,,,,,,independiente,b1fffa60-12bc-11f0-916d-9587941d0190,01675eec-4b8b-4b92-80b7-5e22a1878f38,independiente
49BZBY64,,,,,,,,,,,,,,,,,,,independiente,06ed7860-ecfa-11ef-a611-573cf2988691,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
49BZBY64,,,,,,,,,,,,,,,,,,,independiente,06ed7860-ecfa-11ef-a611-573cf2988691,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
AZ917F58,,,,,,,,,,,,,,,,,,,independiente,a56a50e0-ebb9-11ef-857e-857793315446,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
AZ917F58,,,,,,,,,,,,,,,,,,,independiente,a56a50e0-ebb9-11ef-857e-857793315446,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
AZ917F58,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
AZ917F58,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
L9971723,,,,,,,,,,,,,,,,,,,independiente,8a3419a0-ec4a-11ef-9fcb-9397285a81ad,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
L9971723,,,,,,,,,,,,,,,,,,,independiente,8a3419a0-ec4a-11ef-9fcb-9397285a81ad,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
6C939Z1C,,,,,,,,,,,,,,,,,,,independiente,7d063ef0-eb7f-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
6C939Z1C,,,,,,,,,,,,,,,,,,,independiente,7d063ef0-eb7f-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
6C939Z1C,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
6C939Z1C,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
25B158D2,,,,,,,,,,,,,,,,,,,independiente,121b2160-ebc4-11ef-bfdc-57d02fbc330d,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
25B158D2,,,,,,,,,,,,,,,,,,,independiente,121b2160-ebc4-11ef-bfdc-57d02fbc330d,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
25B158D2,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
25B158D2,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
B5Y9C1FA,,,,,,,,,,,,,,,,,,,independiente,aeeccb20-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
B5Y9C1FA,,,,,,,,,,,,,,,,,,,independiente,aeeccb20-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
B5Y9C1FA,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
B5Y9C1FA,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
4DF98587,,,,,,,,,,,,,,,,,,,independiente,ee901530-ed3e-11ef-b3ea-8d2058c0628f,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
4DF98587,,,,,,,,,,,,,,,,,,,independiente,ee901530-ed3e-11ef-b3ea-8d2058c0628f,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
221478F9,,,,,,,,,,,,,,,,,,,independiente,eb434400-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
221478F9,,,,,,,,,,,,,,,,,,,independiente,eb434400-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
536Z51Y9,,,,,,,,,,,,,,,,,,,independiente,7b6e1930-eac3-11ef-8afb-cbbb7b07f27b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
536Z51Y9,,,,,,,,,,,,,,,,,,,independiente,7b6e1930-eac3-11ef-8afb-cbbb7b07f27b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
536Z51Y9,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
536Z51Y9,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
7C85A413,,,,,,,,,,,,,,,,,,,independiente,471e67a0-ebce-11ef-90f3-7fb351d97b78,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
7C85A413,,,,,,,,,,,,,,,,,,,independiente,471e67a0-ebce-11ef-90f3-7fb351d97b78,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
298856BZ,,,,,,,,,,,,,,,,,,,independiente,acdbecb0-ebca-11ef-9447-45909889f692,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
298856BZ,,,,,,,,,,,,,,,,,,,independiente,acdbecb0-ebca-11ef-9447-45909889f692,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BA9BZ52F,,,,,,,,,,,,,,,,,,,independiente,ca420920-ec32-11ef-a9ce-21a37501454e,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BA9BZ52F,,,,,,,,,,,,,,,,,,,independiente,ca420920-ec32-11ef-a9ce-21a37501454e,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A5B9F172,,,,,,,,,,,,,,,,,,,independiente,385725d0-eb93-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A5B9F172,,,,,,,,,,,,,,,,,,,independiente,385725d0-eb93-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A5B9F172,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A5B9F172,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
33C1423D,,,,,,,,,,,,,,,,,,,independiente,7f598520-eb7c-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
33C1423D,,,,,,,,,,,,,,,,,,,independiente,7f598520-eb7c-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
33C1423D,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
33C1423D,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
653B835B,,,,,,,,,,,,,,,,,,,independiente,637a55a0-eafa-11ef-8882-eb43ea3c6df6,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
653B835B,,,,,,,,,,,,,,,,,,,independiente,637a55a0-eafa-11ef-8882-eb43ea3c6df6,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9Z81B367,,,,,,,,,,,,,,,,,,,independiente,172dada0-ebcc-11ef-9447-45909889f692,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9Z81B367,,,,,,,,,,,,,,,,,,,independiente,172dada0-ebcc-11ef-9447-45909889f692,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A6Z5246Y,,,,,,,,,,,,,,,,,,,independiente,85de9280-eb97-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A6Z5246Y,,,,,,,,,,,,,,,,,,,independiente,85de9280-eb97-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A6Z5246Y,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A6Z5246Y,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YZ6F8C15,,,,,,,,,,,,,,,,,,,independiente,4e933200-eb82-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YZ6F8C15,,,,,,,,,,,,,,,,,,,independiente,4e933200-eb82-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3CC948FF,,,,,,,,,,,,,,,,,,,independiente,c3e63570-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3CC948FF,,,,,,,,,,,,,,,,,,,independiente,c3e63570-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3CC948FF,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3CC948FF,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
232DB9CY,,,,,,,,,,,,,,,,,,,independiente,7d160de0-ebb5-11ef-857e-857793315446,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
232DB9CY,,,,,,,,,,,,,,,,,,,independiente,7d160de0-ebb5-11ef-857e-857793315446,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
232DB9CY,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
232DB9CY,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1643FF63,,,,,,,,,,,,,,,,,,,independiente,44ba3bb0-eb88-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1643FF63,,,,,,,,,,,,,,,,,,,independiente,44ba3bb0-eb88-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1643FF63,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1643FF63,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BZD3ZZA8,,,,,,,,,,,,,,,,,,,independiente,4cb6fa20-eb91-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BZD3ZZA8,,,,,,,,,,,,,,,,,,,independiente,4cb6fa20-eb91-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
689F64F9,,,,,,,,,,,,,,,,,,,independiente,bac842d0-eb8c-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
689F64F9,,,,,,,,,,,,,,,,,,,independiente,bac842d0-eb8c-11ef-84aa-b74ff1cca6c7,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
52Z378F9,,,,,,,,,,,,,,,,,,,independiente,5d669e60-ea34-11ef-bfc8-cd113cc67c17,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
52Z378F9,,,,,,,,,,,,,,,,,,,independiente,5d669e60-ea34-11ef-bfc8-cd113cc67c17,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A7646D7F,,,,,,,,,,,,,,,,,,,independiente,de6ba2f0-ebc7-11ef-8c6a-9930e307894f,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A7646D7F,,,,,,,,,,,,,,,,,,,independiente,de6ba2f0-ebc7-11ef-8c6a-9930e307894f,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A7646D7F,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
A7646D7F,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D858B35Z,,,,,,,,,,,,,,,,,,,independiente,4ddc6c50-edcb-11ef-9a74-e7cec2255f28,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D858B35Z,,,,,,,,,,,,,,,,,,,independiente,4ddc6c50-edcb-11ef-9a74-e7cec2255f28,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
F5DA94ZB,,,,,,,,,,,,,,,,,,,independiente,28828450-eba8-11ef-9348-77484ee32e31,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
F5DA94ZB,,,,,,,,,,,,,,,,,,,independiente,28828450-eba8-11ef-9348-77484ee32e31,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
5Z8AZY57,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
5Z8AZY57,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YAZ5DB6Y,,,,,,,,,,,,,,,,,,,independiente,f9c2d040-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YAZ5DB6Y,,,,,,,,,,,,,,,,,,,independiente,f9c2d040-eba5-11ef-b006-a1c518c43dca,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YAZ5DB6Y,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
YAZ5DB6Y,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
365A5739,,,,,,,,,,,,,,,,,,,independiente,d1cec4c0-eb98-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
365A5739,,,,,,,,,,,,,,,,,,,independiente,d1cec4c0-eb98-11ef-9b57-a1ba2d2bc810,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3C658YAF,,,,,,,,,,,,,,,,,,,independiente,590760a0-ebad-11ef-8b8d-1d7ed36ac8df,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
3C658YAF,,,,,,,,,,,,,,,,,,,independiente,590760a0-ebad-11ef-8b8d-1d7ed36ac8df,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1FY32A92,,,,,,,,,,,,,,,,,,,independiente,b3828130-ea37-11ef-97cd-25151eb901c3,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1FY32A92,,,,,,,,,,,,,,,,,,,independiente,b3828130-ea37-11ef-97cd-25151eb901c3,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1FY32A92,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1FY32A92,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
72Z978D6,,,,,,,,,,,,,,,,,,,independiente,59ab1370-ec99-11ef-bc86-f1d143f42498,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
72Z978D6,,,,,,,,,,,,,,,,,,,independiente,59ab1370-ec99-11ef-bc86-f1d143f42498,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D2D15YF7,,,,,,,,,,,,,,,,,,,independiente,2cfdb590-ee00-11ef-bfbe-2f1b96994333,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D2D15YF7,,,,,,,,,,,,,,,,,,,independiente,2cfdb590-ee00-11ef-bfbe-2f1b96994333,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1394ZY81,,,,,,,,,,,,,,,,,,,independiente,93332110-ecfc-11ef-a4b6-87c83cf8fa68,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
1394ZY81,,,,,,,,,,,,,,,,,,,independiente,93332110-ecfc-11ef-a4b6-87c83cf8fa68,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
CA6YB71Z,,,,,,,,,,,,,,,,,,,independiente,b0cab060-ecf9-11ef-a611-573cf2988691,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
CA6YB71Z,,,,,,,,,,,,,,,,,,,independiente,b0cab060-ecf9-11ef-a611-573cf2988691,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
81DY367C,,,,,,,,,,,,,,,,,,,independiente,235bd840-eafa-11ef-8882-eb43ea3c6df6,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
81DY367C,,,,,,,,,,,,,,,,,,,independiente,235bd840-eafa-11ef-8882-eb43ea3c6df6,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
81DY367C,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
81DY367C,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
79Z432AB,,,,,,,,,,,,,,,,,,,independiente,05138cf0-ebb5-11ef-a5ce-ddebb5ff7c64,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
79Z432AB,,,,,,,,,,,,,,,,,,,independiente,05138cf0-ebb5-11ef-a5ce-ddebb5ff7c64,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
79Z432AB,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
79Z432AB,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
715Z5F43,,,,,,,,,,,,,,,,,,,independiente,824603a0-ebb1-11ef-a008-a5fe2469812c,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
715Z5F43,,,,,,,,,,,,,,,,,,,independiente,824603a0-ebb1-11ef-a008-a5fe2469812c,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
715Z5F43,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
715Z5F43,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
72A1Y779,,,,,,,,,,,,,,,,,,,independiente,92ed9110-eb92-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
72A1Y779,,,,,,,,,,,,,,,,,,,independiente,92ed9110-eb92-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9DA49493,,,,,,,,,,,,,,,,,,,independiente,db57c650-eb92-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9DA49493,,,,,,,,,,,,,,,,,,,independiente,db57c650-eb92-11ef-a9f4-ff6d000e19ea,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9DA49493,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
9DA49493,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BA2BD916,,,,,,,,,,,,,,,,,,,independiente,7def3a40-eacd-11ef-9ea9-19ea7ebb1d65,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
BA2BD916,,,,,,,,,,,,,,,,,,,independiente,7def3a40-eacd-11ef-9ea9-19ea7ebb1d65,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D93Y45D1,,,,,,,,,,,,,,,,,,,independiente,0fee2cf0-eacc-11ef-ae70-0f42de154017,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D93Y45D1,,,,,,,,,,,,,,,,,,,independiente,0fee2cf0-eacc-11ef-ae70-0f42de154017,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D93Y45D1,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
D93Y45D1,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
Z2C4C674,,,,,,,,,,,,,,,,,,,independiente,2ceb4df0-ebae-11ef-a470-81565d853445,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
Z2C4C674,,,,,,,,,,,,,,,,,,,independiente,2ceb4df0-ebae-11ef-a470-81565d853445,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
Z2C4C674,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
Z2C4C674,,,,,,,,,,,,,,,,,,,independiente,011a07a0-ebf6-11ef-8095-059bd7ae350b,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
8B5D27YC,,,,,,,,,,,,,,,,,,,independiente,6b4cd920-eaea-11ef-9af8-d3d6c74c8766,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
8B5D27YC,,,,,,,,,,,,,,,,,,,independiente,6b4cd920-eaea-11ef-9af8-d3d6c74c8766,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
899F1YFZ,,,,,,,,,,,,,,,,,,,independiente,8f7a0250-eadb-11ef-be08-41615647ef00,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
899F1YFZ,,,,,,,,,,,,,,,,,,,independiente,8f7a0250-eadb-11ef-be08-41615647ef00,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
2FZDFY1D,,,,,,,,,,,,,,,,,,,independiente,ba7ba140-ebbf-11ef-a509-e9af974e068d,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
2FZDFY1D,,,,,,,,,,,,,,,,,,,independiente,ba7ba140-ebbf-11ef-a509-e9af974e068d,49603c2f-1b2b-457f-b82e-fed8bded1d3d,independiente
