athlete_id,event_std,splitsMissing,maxConsecutiveSplitsMissing
7917B1F3,maraton,0,0
1ZZ6B9AD,maraton,0,0
CDFY816Z,maraton,0,0
C1A4Z5F9,maraton,0,0
F3B8YYBY,maraton,0,0
5A73481C,maraton,0,0
ABAC718F,maraton,0,0
6CCZ17Z4,maraton,0,0
5ZDZ96YZ,maraton,0,0
4FY2ZB5A,maraton,0,0
A7814CDD,maraton,0,0
CD645692,maraton,0,0
Z6YZ6799,maraton,0,0
D21B38FB,maraton,1,1
1F8C8Y23,maraton,0,0
16B3B2B8,maraton,0,0
A79D98C4,maraton,0,0
5Y963DFA,maraton,0,0
FA9Z4BZ3,maraton,0,0
F2BZ5C5A,maraton,0,0
67F2B15D,maraton,0,0
A1C3Z9CF,maraton,0,0
62C71871,maraton,0,0
FCZ99849,maraton,0,0
9283A823,maraton,0,0
B9C44891,maraton,0,0
371121AY,maraton,0,0
86D12D8C,maraton,0,0
F77BZ277,maraton,0,0
95C85DFC,maraton,0,0
Y122ZFB5,maraton,0,0
5DB58Y9C,maraton,0,0
195Z38A7,maraton,0,0
A2AF4416,maraton,7,7
FF54F7A1,maraton,0,0
Z2BB3CY5,maraton,0,0
F8A1D39B,maraton,0,0
Y8BYF878,maraton,0,0
YYD51C5D,maraton,0,0
59A89C71,maraton,0,0
AA24FB9D,maraton,0,0
FD69Z18A,maraton,0,0
CY4C1B31,maraton,0,0
YC1FA919,maraton,0,0
C25F57CD,maraton,0,0
Y8D56C5A,maraton,0,0
33A65795,maraton,0,0
5CCD73YZ,maraton,0,0
53YF6CFC,maraton,0,0
6Y39F672,maraton,0,0
F5559485,maraton,0,0
A6YY9F42,maraton,0,0
83Z73Z2B,maraton,0,0
BZZD9698,maraton,0,0
B83CAZY5,maraton,0,0
1213B2B3,maraton,0,0
1Y83Y2FD,maraton,0,0
YC3BCBAY,maraton,0,0
321a86e4-582e-543f-928e-1dce3ad48141,maraton,0,0
Y5B8Y86D,maraton,0,0
7YC15CYY,maraton,1,1
9A71DBYY,maraton,0,0
342C9F27,maraton,0,0
B8AADZBF,maraton,0,0
613A6812,maraton,0,0
C2FAFC6Y,maraton,0,0
AY673DD3,maraton,0,0
28389ACY,maraton,0,0
4888FY64,maraton,0,0
138171B9,maraton,3,3
F2FZZ3AB,maraton,0,0
5AD5FYD3,maraton,0,0
BCCZZ67A,maraton,0,0
B716D886,maraton,0,0
513D2BDF,maraton,0,0
Z3YYBF57,maraton,0,0
4DZ5FY56,maraton,0,0
Y92D41D3,maraton,0,0
4Z9B8CF4,maraton,0,0
ZD3B7ZZ5,maraton,0,0
65Y9FD83,maraton,0,0
B727F338,maraton,0,0
L56138D9,maraton,0,0
C34B6955,maraton,0,0
1BD1C85D,maraton,0,0
39369Y91,maraton,0,0
F97AYZFD,maraton,0,0
271Z85BB,maraton,0,0
DZAC837C,maraton,0,0
DBY4DA44,maraton,0,0
ABD1422F,maraton,0,0
B2A4DBC8,maraton,4,4
C6927Z62,maraton,0,0
34Z94815,maraton,0,0
1A5CCFF2,maraton,0,0
A991B2BY,maraton,0,0
A1916459,maraton,0,0
65392B32,maraton,0,0
43D1BFYY,maraton,0,0
1CB7ZC9D,maraton,0,0
Y719A7B8,maraton,0,0
L69593D6,maraton,0,0
DAB42AD6,maraton,0,0
2858737Z,maraton,0,0
7Y2B931C,maraton,0,0
A367ZZZA,maraton,0,0
Y7C2ZZBZ,maraton,0,0
78F219BZ,maraton,0,0
YBCY2B45,maraton,0,0
4AZ9ZB81,maraton,0,0
55C2A586,maraton,0,0
C112Y86A,maraton,0,0
C2DC3Z68,maraton,0,0
58FBA5F9,maraton,0,0
63667Z85,maraton,0,0
ZBAZZ26A,maraton,0,0
ZD643B3F,maraton,0,0
A1Y15Y9Y,maraton,0,0
F2YFZZ6B,maraton,0,0
3CB2763D,maraton,0,0
9B2BF7A1,maraton,0,0
3B1A35AD,maraton,1,1
5BY9C63D,maraton,0,0
D874316D,maraton,0,0
C172D52D,maraton,0,0
255Y6F51,maraton,0,0
