athlete_id,event_id,race_id,netTime
c5033044-4839-5874-8456-ef5ee0b2c4bd,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,22543862.0
ed3c0f57-5bc7-5670-8de2-a5a9456c534a,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,29003897.0
f22f2e83-8a10-5203-a583-966725d5e7e1,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,28830588.0
23e386ac-b354-5d95-8a18-67cd7cd83148,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,30449670.0
69eeb692-8c4c-5d96-90e1-910d66e7e8b2,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,29000141.0
c5033044-4839-5874-8456-ef5ee0b2c4bd,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,35856864.0
32c70449-f036-5c7d-b886-c62e889004c9,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,29477811.0
7b167227-8f2b-5f8c-8d1b-6202a946d7bf,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50665971.0
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50686272.0
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50072032.0
0a6e3323-3dac-5f3e-8fd0-1bd50da1b34f,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49737868.0
f692b6a4-11fa-5225-bc0a-c04da4d986b7,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49658351.0
5dfb0ad8-6857-5875-b4db-e67220e006bf,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,52504005.0
3da20337-4c60-580d-8d57-1d6aafa0dd27,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50073132.0
cce7245f-b79e-563a-bb36-59be3d9a4182,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,36127458.0
e2e8cffb-36f4-5af8-a163-50b07150594e,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49759435.0
f22f2e83-8a10-5203-a583-966725d5e7e1,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49765835.0
23e386ac-b354-5d95-8a18-67cd7cd83148,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50675846.0
f8397d3d-edaa-521b-be03-91be57995533,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,51351025.0
69eeb692-8c4c-5d96-90e1-910d66e7e8b2,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49580054.0
286fee3f-838c-578e-93aa-46ddc1bc884b,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,44819070.0
e6908d3f-14b1-5baf-9fdb-8938d601b992,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50061473.0
1a6117fa-a1d6-5187-8a4e-34c945bc47c0,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,55672813.0
b4f862df-1d9b-5d7f-b3bb-9513ad1000c8,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,44518639.0
0cb4c284-fd60-51b4-b1a2-5fc0ea4cb2c8,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50072286.0
3b31dd33-621c-52a2-8dfd-fb818e5c66eb,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50667383.0
592d8c72-0502-5057-b089-65696d9b5970,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,44819078.0
a8fc1803-a795-5a3e-98f4-3be4139f1372,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,36119649.0
9500725a-190b-568d-b289-b722f19823e9,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50584933.0
798b6702-3a32-5952-afe5-cdcd359b0132,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,49739488.0
c2a22533-97fd-5396-8d17-64b06a4f2cbe,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,50586056.0
32c70449-f036-5c7d-b886-c62e889004c9,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,51608097.0
72f3102e-e7fa-5fe6-a7ed-7bdb1c767fa2,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,35887826.0
23e386ac-b354-5d95-8a18-67cd7cd83148,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,20679427.0
Y9456D4Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10003385.0
Z5163A69,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10166387.0
6FY3ZCBZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11619342.0
AB83ZBC2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10712962.0
9C59Z6FC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10427804.0
CD12D9ZZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3580408.0
92342CD6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10476361.0
912641A5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10019422.0
1AY26BYD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10550355.0
F12D5FCA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10097953.0
BC8YY57C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10003492.0
6CDDA98F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10452322.0
4CYA95FF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9981645.0
5Z3YDAC5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10515417.0
3551B73Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10832682.0
D275961C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10096503.0
C9B3A84Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9915866.0
FF298231,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10091186.0
A171D2YA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9966727.0
5ZY4Y6F7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9877230.0
F6CBC9C1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10098157.0
1DB7D711,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11016277.0
687DC53F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10253825.0
AY4C3D5D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9935023.0
ZC6YC36D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10398055.0
6982YZ25,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10878709.0
2B7Z443A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11172094.0
7C43Y347,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10002823.0
DZYF2BDD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10626809.0
374D43AY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10023339.0
7YC54ABZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9998496.0
63FY83DD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10048979.0
7916Y8C5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10977473.0
2DBY6ZC5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10344781.0
FBAB26F5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10121484.0
F58455B6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10046565.0
46DB877D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10617459.0
9Z5ZB922,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10028767.0
AZA7AD2Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10010384.0
B278241C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10936753.0
C1FCA236,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11844237.0
D3YB8CA4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10334762.0
C91963B2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10530655.0
866ZCA61,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10426759.0
D6231622,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10215893.0
8C41AA11,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9956946.0
Y1C46475,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10311320.0
B9YBC7B7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10670458.0
18ZBA3DF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10307862.0
2YZ67166,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10091472.0
6F4B167F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10735584.0
Y8F3CACD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10355026.0
Z13Y3157,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10426845.0
DY5F24Z2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9942546.0
65F64981,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10797119.0
YD6D913F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10085259.0
CCD2B2BF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10601533.0
F81F7198,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10182270.0
4YAB64AB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10065901.0
ABZA9ZY8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10350866.0
A4Y1C799,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10030181.0
22Z5YC46,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11039628.0
B534Y2C7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9971196.0
Z51641Y2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11147091.0
Y15AZ1Z8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10005108.0
DB5ZZBZB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10403991.0
ZD11YA2B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10053675.0
7128637Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11836624.0
D2CZA164,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9876198.0
YYFC98Z7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10585275.0
79AABDD3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10022103.0
9BB22FY4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10016233.0
F6891ZD3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10130788.0
1YZ6851F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10074708.0
C7682C33,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10360460.0
FD16A341,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9930522.0
Y9AC233Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10258946.0
7F9296C5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10359168.0
1C3B69AB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10423606.0
DD63F7D7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10105832.0
74Z7C343,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10141979.0
979B541D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11018855.0
4A81DYF7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10529766.0
5F5F891B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10088935.0
7279DYC7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10388239.0
79FYAABA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10597107.0
B5464991,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10600306.0
87C6C5F4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9876395.0
1F687711,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10054781.0
568359C3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11905107.0
YD916761,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10052053.0
A2266YY8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10233319.0
3Y6ZF21B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10067344.0
DF1AY28B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10318054.0
F8CZB8C3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11905815.0
4F768C54,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10362680.0
A3741CC7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10280268.0
6F1C7654,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10682224.0
AB24Z18F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10095860.0
BB6924DC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10076518.0
7F7ZC659,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10965027.0
7F55958F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9995128.0
299B85Z3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10983699.0
CAFDF9YC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10959094.0
4A5CZ2Z1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10081245.0
2CZFYAAA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10563854.0
AAYY3Y28,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11061186.0
Y37BBF7D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11045124.0
36DC36F1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10481905.0
7YC6DZ8D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9891372.0
38F3Y13Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10310760.0
DYF969DB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10447381.0
18YY36BY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11463457.0
ACZCZ5CC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10035742.0
CF2ZFAZF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,12035471.0
8B224528,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10160126.0
CZ7ZC467,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10737883.0
353DA6B9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10049740.0
BZ57Y78C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10004203.0
2DD5Y3B7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10225645.0
FDZA6D59,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10506189.0
688643F1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10236286.0
YZB7D1Y9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10579095.0
659F6C73,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10406774.0
38BB8FY1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10284094.0
27YC697C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10221176.0
5DA73587,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10119808.0
5Z6ZDCDF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10669147.0
43BY7Y8C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10484235.0
6CF578A3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9931235.0
Z593AZ79,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10676015.0
5B81BBBF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10216615.0
A7Y61C6D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10100983.0
DCY428AD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10049944.0
YB2B7F61,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9990992.0
A4723ZAF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9965900.0
9YZ884D7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9875467.0
CD7CD617,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10505004.0
D4A85F1Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11754098.0
AZ5321CB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11071169.0
D71ZYA5B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10901293.0
D7A4BZ74,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10296803.0
51B2B126,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10050365.0
71C29C5B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10450417.0
9BF61C13,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9885272.0
2C79ZA97,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10486124.0
A6D76F7F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10852135.0
Y29D86C4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10413898.0
9Y77Y387,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10450610.0
8ZBC1Y75,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10131350.0
33BC5D83,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10238505.0
63D49DB8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10444606.0
27125YB4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11059397.0
3Y2B6123,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10081571.0
8ZC86695,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10306160.0
7FYFC87C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9972085.0
8244419Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10301022.0
F26AB7BB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9982967.0
1ZCFY128,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9993152.0
L3738189,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3524979.0
DYZAB27F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10206585.0
Y3279598,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10712031.0
DA3635B6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10165759.0
C82BZ9CD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9890322.0
7AF6AB99,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3592000.0
2554BC37,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10342724.0
BD9Z6FZ7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10901862.0
8F3B35Y1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10310901.0
A9841Z5F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10320305.0
Y4DBF654,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9965286.0
DDB95CBB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11095143.0
D59BCBA8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9937672.0
9FF11C59,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10450651.0
F1F98ZFA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10019932.0
6C6Z5A9Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10154719.0
9FA7B745,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10073594.0
Z5CA673Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11021712.0
39Z5YBZ5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10114753.0
36A327YB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11313088.0
DZ82ZY34,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9910208.0
6C9A3162,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,12325557.0
D366283Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10578789.0
517C4YB7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10968722.0
4AA956AF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10451669.0
ACZYYD94,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10602125.0
9ZZ1BC7Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10513965.0
7537AZYD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10063380.0
5B9B2D1A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10112853.0
AFB7591B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10228129.0
7YY39FAD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9933491.0
CB54784F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10749331.0
2ZD8C429,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10280781.0
DCFZ8295,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3645478.0
C9BZA8YF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9993966.0
82F58YY8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10182428.0
37D25A7F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9907727.0
ZCZ6D783,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10225283.0
4AZ349Z5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10284070.0
54ZDB9F5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10299058.0
2B7654A7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9943280.0
DBZ43AB2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10530652.0
CB93C576,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10520505.0
5687754D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10012491.0
4CYY12C8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10076652.0
2YD7759F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9874706.0
339A8FC3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10307265.0
A1416CF3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9929534.0
6C573Y79,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10050787.0
DC83748F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10171520.0
C9A4B44A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11472632.0
9799Y493,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10004028.0
4ZY33F62,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9941320.0
7Y69AZAZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10111592.0
1Y2DB23Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10711887.0
9AZ6FC5Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10017167.0
C43CBZZA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10182680.0
D4FAD945,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9970784.0
3BY79936,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10478595.0
1DYC1Z16,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9900748.0
Y2F6BAA7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3601917.0
Z7F5A129,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10302747.0
C95DADZF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10067119.0
2C1B5Y58,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10840911.0
B3BC4FZ6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9902249.0
ZY71CB28,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10298231.0
2FA28B69,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10106281.0
F2YF2AAF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9896794.0
4ABFZ873,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,12161679.0
42ZFYYY1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11041690.0
CDB5FBZ8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10920434.0
9Y2DYF57,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10560460.0
5BD4DZY7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10079664.0
Z8D614AZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10017404.0
F6B3Z3BD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10476098.0
82D24F39,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10146439.0
Y4ZCC684,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10176263.0
A3516756,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10577673.0
8515746b-f9bf-4b3a-8469-99b2c6ab1f65,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10577378.0
1C172B29,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10037466.0
7F3A3347,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10385239.0
D7CZ7BAF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10415369.0
2YYCB68Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10189757.0
241F242B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10417155.0
585B1F26,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10526928.0
CFC2Z7Z9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11037338.0
2ZDAFF55,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10080678.0
49B13A6Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11115686.0
23A8C714,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,12162144.0
66A52Y63,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10253478.0
ZC153BZZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9988537.0
FAA33873,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10833001.0
42Y715Z4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10622979.0
5A1AY58F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11329170.0
BBZ2F4F6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9961407.0
YFAFBDA6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10893541.0
754CAAAA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10177013.0
A7AZD72Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10911102.0
4FZF2Z1D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10293029.0
Y95189BZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10339103.0
72B5D5FY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10736553.0
